obs_id	nct	om_index	results_group_id	in_integrated_552	coverage_state	cohort_key	n_observations_in_cohort_set	encoding_identity_status	semantic_duplication_status	distinction_basis	unresolved_states_v2	denominator_state	denominator_value_participants	reporting_status_state	usable_for_proportion_at_b_scope	unusable_reason	cross_observation_disjointness_state
NCT02124772#om10#OG011	NCT02124772	10	OG011	yes	COVERED_BY_A_AND_C	NCT02124772||part d - lgg	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	20	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02124772#om10#OG012	NCT02124772	10	OG012	yes	COVERED_BY_A_AND_C	NCT02124772||part d - lch	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	10	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02421588#om3#OG000	NCT02421588	3	OG000	yes	COVERED_BY_A_AND_C	NCT02421588||lurbinectedin	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	TEXT_DERIVED_ONLY	UNRESOLVED_MULTIPLE_MEASURE_TITLES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	PRESENT	221	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02421588#om3#OG001	NCT02421588	3	OG001	yes	COVERED_BY_A_AND_C	NCT02421588||control (pld or topotecan)	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	TEXT_DERIVED_ONLY	UNRESOLVED_MULTIPLE_MEASURE_TITLES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	PRESENT	221	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02421588#om4#OG000	NCT02421588	4	OG000	yes	COVERED_BY_A_AND_C	NCT02421588||lurbinectedin	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	TEXT_DERIVED_ONLY	UNRESOLVED_MULTIPLE_MEASURE_TITLES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	PRESENT	221	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02421588#om4#OG001	NCT02421588	4	OG001	yes	COVERED_BY_A_AND_C	NCT02421588||control (pld or topotecan)	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	TEXT_DERIVED_ONLY	UNRESOLVED_MULTIPLE_MEASURE_TITLES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	PRESENT	221	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02271945#om4#OG000	NCT02271945	4	OG000	yes	COVERED_BY_A_AND_C	NCT02271945||medi-551 12 mg/kg and medi0680 2.5 mg/kg	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02271945#om4#OG001	NCT02271945	4	OG001	yes	COVERED_BY_A_AND_C	NCT02271945||medi-551 12 mg/kg and medi0680 10 mg/kg	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03245736#om1#OG000	NCT03245736	1	OG000	yes	COVERED_BY_A_AND_C	NCT03245736||tisotumab vedotin	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02089334#om4#OG000	NCT02089334	4	OG000	yes	COVERED_BY_A_AND_C	NCT02089334||125 mg/m^2 rx-0201 + everolimus (stage 1)	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02089334#om4#OG001	NCT02089334	4	OG001	yes	COVERED_BY_A_AND_C	NCT02089334||200 mg/m^2/day rx-0201 + everolimus (stage 1)	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	4	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02089334#om4#OG002	NCT02089334	4	OG002	yes	COVERED_BY_A_AND_C	NCT02089334||250 mg/m^2/day rx-0201 + everolimus (stage 1)	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	4	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02089334#om4#OG003	NCT02089334	4	OG003	yes	COVERED_BY_A_AND_C	NCT02089334||rx-0201 plus everolimus (stage 2)	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	11	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02625610#om2#OG000	NCT02625610	2	OG000	yes	COVERED_BY_A_AND_C	NCT02625610||chemotherapy + best supportive care (bsc)	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	250	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02625610#om2#OG001	NCT02625610	2	OG001	yes	COVERED_BY_A_AND_C	NCT02625610||avelumab	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	249	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03175172#om0#OG000	NCT03175172	0	OG000	yes	COVERED_BY_A_AND_C	NCT03175172||experimental	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	9	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03175172#om1#OG000	NCT03175172	1	OG000	yes	COVERED_BY_A_AND_C	NCT03175172||experimental	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	9	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02046733#om2#OG000	NCT02046733	2	OG000	yes	COVERED_BY_A_AND_C	NCT02046733||observation	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	64	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02046733#om2#OG001	NCT02046733	2	OG001	yes	COVERED_BY_A_AND_C	NCT02046733||nivolumab + ipilimumab	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	69	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03164616#om5#OG000	NCT03164616	5	OG000	yes	COVERED_BY_A_AND_C	NCT03164616||t + d + soc	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	335	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03164616#om5#OG001	NCT03164616	5	OG001	yes	COVERED_BY_A_AND_C	NCT03164616||d + soc	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	330	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03164616#om5#OG002	NCT03164616	5	OG002	yes	COVERED_BY_A_AND_C	NCT03164616||soc alone	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	332	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02383927#om5#OG000	NCT02383927	5	OG000	yes	COVERED_BY_A_AND_C	NCT02383927||cohort 1	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	11	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02383927#om5#OG001	NCT02383927	5	OG001	yes	COVERED_BY_A_AND_C	NCT02383927||cohort 2/stage 1	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	8	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02383927#om5#OG002	NCT02383927	5	OG002	yes	COVERED_BY_A_AND_C	NCT02383927||cohort 2/stage 2	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	23	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02383927#om5#OG003	NCT02383927	5	OG003	yes	COVERED_BY_A_AND_C	NCT02383927||cohort 3	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	7	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03146663#om0#OG000	NCT03146663	0	OG000	yes	COVERED_BY_A_AND_C	NCT03146663||arm a	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	24	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03146663#om0#OG001	NCT03146663	0	OG001	yes	COVERED_BY_A_AND_C	NCT03146663||arm b	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	26	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03146663#om1#OG000	NCT03146663	1	OG000	yes	COVERED_BY_A_AND_C	NCT03146663||arm a	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	17	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03146663#om1#OG001	NCT03146663	1	OG001	yes	COVERED_BY_A_AND_C	NCT03146663||arm b	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02394795#om4#OG000	NCT02394795	4	OG000	yes	COVERED_BY_A_AND_C	NCT02394795||group p; mfolfox6 + panitumumab combination therapy	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	394	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02394795#om4#OG001	NCT02394795	4	OG001	yes	COVERED_BY_A_AND_C	NCT02394795||group b; mfolfox6 + bevacizumab combination therapy	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	397	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02608268#om7#OG000	NCT02608268	7	OG000	yes	COVERED_BY_A_AND_C	NCT02608268||phase i dose escalation: mbg453 80mg q2w row	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	14	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02608268#om7#OG001	NCT02608268	7	OG001	yes	COVERED_BY_A_AND_C	NCT02608268||phase i dose escalation: mbg453 240mg q2w row	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	9	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02608268#om7#OG002	NCT02608268	7	OG002	yes	COVERED_BY_A_AND_C	NCT02608268||phase i dose escalation: mbg453 800mg q2w row	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	16	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02608268#om7#OG003	NCT02608268	7	OG003	yes	COVERED_BY_A_AND_C	NCT02608268||phase i dose escalation: mbg453 1200mg q2w row	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02608268#om7#OG004	NCT02608268	7	OG004	yes	COVERED_BY_A_AND_C	NCT02608268||phase i dose escalation: mbg453 80mg q2w japan	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	2	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02608268#om7#OG005	NCT02608268	7	OG005	yes	COVERED_BY_A_AND_C	NCT02608268||phase i dose escalation: mbg453 240mg q2w japan	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	4	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02608268#om7#OG006	NCT02608268	7	OG006	yes	COVERED_BY_A_AND_C	NCT02608268||phase i dose escalation: mbg453 800mg q2w japan	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	6	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02608268#om7#OG007	NCT02608268	7	OG007	yes	COVERED_BY_A_AND_C	NCT02608268||phase i dose escalation: mbg453 1200mg q2w japan	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	2	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02608268#om7#OG008	NCT02608268	7	OG008	yes	COVERED_BY_A_AND_C	NCT02608268||phase i dose escalation: mbg453 240mg q4w row	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	8	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02608268#om7#OG009	NCT02608268	7	OG009	yes	COVERED_BY_A_AND_C	NCT02608268||phase i dose escalation: mbg453 800mg q4w row	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	9	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
